LYLTY_CARD_NBR,DATE,STORE_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
77195,26/10/2018,77,75115,109,Pringles Barbeque   134g,1,3.7,134,PRINGLES,RETIREES,Premium
77196,7/10/2018,77,75116,19,Smiths Crinkle Cut  Snag&Sauce 150g,1,2.6,150,SMITHS,RETIREES,Mainstream
77199,5/03/2019,77,75117,72,WW Crinkle Cut      Original 175g,2,3.4,175,WOOLWORTHS,YOUNG FAMILIES,Budget
77201,3/12/2018,77,75118,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,YOUNG FAMILIES,Mainstream
77202,15/09/2018,77,75119,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,NEW FAMILIES,Budget
77203,10/03/2019,77,75120,35,Woolworths Mild     Salsa 300g,2,3,300,WOOLWORTHS,YOUNG SINGLES/COUPLES,Budget
77204,8/05/2019,77,75121,56,Cheezels Cheese Box 125g,2,4.2,125,CHEEZELS,OLDER FAMILIES,Budget
77205,13/12/2018,77,75123,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,GRNWVES,OLDER SINGLES/COUPLES,Budget
77205,28/01/2019,77,75124,63,Kettle 135g Swt Pot Sea Salt,1,4.2,135,KETTLE,OLDER SINGLES/COUPLES,Budget
77205,4/02/2019,77,75125,94,Burger Rings 220g,1,2.3,220,BURGER,OLDER SINGLES/COUPLES,Budget
77205,25/07/2018,77,75122,80,Natural ChipCo Sea  Salt & Vinegr 175g,1,3,175,NATURAL,OLDER SINGLES/COUPLES,Budget
77206,7/01/2019,77,75126,91,CCs Tasty Cheese    175g,2,4.2,175,CCS,YOUNG FAMILIES,Mainstream
77206,7/03/2019,77,75127,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Mainstream
77206,27/03/2019,77,75128,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,1,1.7,90,SUNBITES,YOUNG FAMILIES,Mainstream
77207,16/08/2018,77,75129,105,Woolworths Cheese   Rings 190g,1,1.8,190,WOOLWORTHS,YOUNG SINGLES/COUPLES,Mainstream
77207,9/02/2019,77,75130,93,Doritos Corn Chip Southern Chicken 150g,1,3.9,150,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77207,2/03/2019,77,75131,74,Tostitos Splash Of  Lime 175g,1,4.4,175,TOSTITOS,YOUNG SINGLES/COUPLES,Mainstream
77208,8/05/2019,77,75132,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Budget
77209,18/05/2019,77,75133,98,NCC Sour Cream &    Garden Chives 175g,1,3,175,NATURAL,OLDER SINGLES/COUPLES,Mainstream
77210,5/07/2018,77,75134,96,WW Original Stacked Chips 160g,2,3.8,160,WOOLWORTHS,OLDER SINGLES/COUPLES,Budget
77210,17/04/2019,77,75136,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,SMITHS,OLDER SINGLES/COUPLES,Budget
77210,15/09/2018,77,75135,5,Natural Chip        Compny SeaSalt175g,1,3,175,NATURAL,OLDER SINGLES/COUPLES,Budget
77211,30/08/2018,77,75137,71,Twisties Cheese     Burger 250g,2,8.6,250,TWISTIES,RETIREES,Mainstream
77212,26/12/2018,77,75138,32,Kettle Sea Salt     And Vinegar 175g,1,5.4,175,KETTLE,OLDER SINGLES/COUPLES,Mainstream
77213,10/01/2019,77,75139,69,Smiths Chip Thinly  S/Cream&Onion 175g,1,3,175,SMITHS,RETIREES,Mainstream
77213,21/01/2019,77,75140,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6,175,SMITHS,RETIREES,Mainstream
77214,30/12/2018,77,75141,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,NEW FAMILIES,Budget
77218,28/10/2018,77,75143,71,Twisties Cheese     Burger 250g,1,4.3,250,TWISTIES,OLDER SINGLES/COUPLES,Premium
77218,4/01/2019,77,75144,1,Smiths Crinkle Cut  Chips Barbecue 170g,1,2.9,170,SMITHS,OLDER SINGLES/COUPLES,Premium
77220,8/01/2019,77,75145,25,Pringles SourCream  Onion 134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
77227,12/07/2018,77,75146,13,Red Rock Deli Thai  Chilli&Lime 150g,1,2.7,150,RRD,MIDAGE SINGLES/COUPLES,Mainstream
77228,13/12/2018,77,75148,105,Woolworths Cheese   Rings 190g,1,1.8,190,WOOLWORTHS,YOUNG FAMILIES,Premium
77228,11/09/2018,77,75147,25,Pringles SourCream  Onion 134g,1,3.7,134,PRINGLES,YOUNG FAMILIES,Premium
77229,26/12/2018,77,75149,23,Cheezels Cheese 330g,1,5.7,330,CHEEZELS,OLDER FAMILIES,Budget
77230,16/08/2018,77,75150,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,175,SMITHS,YOUNG SINGLES/COUPLES,Budget
77230,30/11/2018,77,75151,100,Smiths Crinkle Cut  Chips Chs&Onion170g,1,2.9,170,SMITHS,YOUNG SINGLES/COUPLES,Budget
77232,13/08/2018,77,75152,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4,150,RRD,YOUNG FAMILIES,Budget
77232,10/02/2019,77,75153,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,YOUNG FAMILIES,Budget
77233,9/10/2018,77,75154,71,Twisties Cheese     Burger 250g,2,8.6,250,TWISTIES,YOUNG SINGLES/COUPLES,Mainstream
77233,19/01/2019,77,75155,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,YOUNG SINGLES/COUPLES,Mainstream
77234,26/05/2019,77,75156,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,110,COBS,MIDAGE SINGLES/COUPLES,Premium
77235,22/06/2019,77,75157,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,RETIREES,Budget
77236,5/08/2018,77,75158,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Budget
77237,5/07/2018,77,75159,111,Smiths Chip Thinly  Cut Original 175g,1,3,175,SMITHS,RETIREES,Premium
77237,5/03/2019,77,75160,97,RRD Salt & Vinegar  165g,1,3,165,RRD,RETIREES,Premium
77238,5/07/2018,77,75161,103,RRD Steak &         Chimuchurri 150g,1,2.7,150,RRD,YOUNG SINGLES/COUPLES,Premium
77238,22/07/2018,77,75162,56,Cheezels Cheese Box 125g,1,2.1,125,CHEEZELS,YOUNG SINGLES/COUPLES,Premium
77238,29/07/2018,77,75163,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,YOUNG SINGLES/COUPLES,Premium
77241,2/12/2018,77,75164,101,Doritos Salsa       Medium 300g,1,2.6,300,DORITOS,OLDER SINGLES/COUPLES,Premium
77242,15/09/2018,77,75165,25,Pringles SourCream  Onion 134g,1,3.7,134,PRINGLES,MIDAGE SINGLES/COUPLES,Mainstream
77243,3/10/2018,77,75166,24,Grain Waves         Sweet Chilli 210g,1,3.6,210,GRNWVES,OLDER SINGLES/COUPLES,Budget
77243,7/10/2018,77,75167,70,Tyrrells Crisps     Lightly Salted 165g,1,4.2,165,TYRRELLS,OLDER SINGLES/COUPLES,Budget
77243,18/04/2019,77,75168,29,French Fries Potato Chips 175g,2,6,175,FRENCH,OLDER SINGLES/COUPLES,Budget
77244,19/05/2019,77,75169,88,Kettle Honey Soy    Chicken 175g,1,5.4,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
77244,20/06/2019,77,75170,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77245,19/08/2018,77,75172,52,Grain Waves Sour    Cream&Chives 210G,1,3.6,210,GRNWVES,MIDAGE SINGLES/COUPLES,Premium
77245,20/07/2018,77,75171,4,Dorito Corn Chp     Supreme 380g,1,6.5,380,DORITOS,MIDAGE SINGLES/COUPLES,Premium
77246,1/08/2018,77,75174,96,WW Original Stacked Chips 160g,1,1.9,160,WOOLWORTHS,OLDER FAMILIES,Premium
77246,14/07/2018,77,75173,78,Thins Chips Salt &  Vinegar 175g,1,3.3,175,THINS,OLDER FAMILIES,Premium
77248,9/12/2018,77,75175,27,WW Supreme Cheese   Corn Chips 200g,1,1.9,200,WOOLWORTHS,RETIREES,Budget
77248,5/04/2019,77,75176,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,90,SUNBITES,RETIREES,Budget
77250,7/09/2018,77,75177,10,RRD SR Slow Rst     Pork Belly 150g,1,2.7,150,RRD,RETIREES,Budget
77251,29/08/2018,77,75178,29,French Fries Potato Chips 175g,2,6,175,FRENCH,RETIREES,Budget
77251,26/04/2019,77,75179,12,Natural Chip Co     Tmato Hrb&Spce 175g,1,3,175,NATURAL,RETIREES,Budget
77252,9/10/2018,77,75180,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,150,KETTLE,RETIREES,Premium
77252,23/01/2019,77,75181,39,Smiths Crinkle Cut  Tomato Salsa 150g,1,2.6,150,SMITHS,RETIREES,Premium
77252,20/04/2019,77,75182,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,170,SMITHS,RETIREES,Premium
77253,20/05/2019,77,75183,12,Natural Chip Co     Tmato Hrb&Spce 175g,1,3,175,NATURAL,RETIREES,Mainstream
77254,26/08/2018,77,75184,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER FAMILIES,Premium
77255,13/05/2019,77,75185,105,Woolworths Cheese   Rings 190g,2,3.6,190,WOOLWORTHS,YOUNG FAMILIES,Mainstream
77256,4/04/2019,77,75187,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,YOUNG FAMILIES,Budget
77256,15/09/2018,77,75186,62,Pringles Mystery    Flavour 134g,2,7.4,134,PRINGLES,YOUNG FAMILIES,Budget
77258,18/12/2018,77,75190,20,Doritos Cheese      Supreme 330g,1,5.7,330,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77258,23/11/2018,77,75188,20,Doritos Cheese      Supreme 330g,1,5.7,330,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77258,25/11/2018,77,75189,15,Twisties Cheese     270g,1,4.6,270,TWISTIES,YOUNG SINGLES/COUPLES,Mainstream
77259,17/08/2018,77,75191,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,OLDER FAMILIES,Premium
77259,15/05/2019,77,75192,46,Kettle Original 175g,1,5.4,175,KETTLE,OLDER FAMILIES,Premium
77261,12/04/2019,77,75193,49,Infuzions SourCream&Herbs Veg Strws 110g,1,3.8,110,INFUZIONS,OLDER FAMILIES,Budget
77262,8/09/2018,77,75194,111,Smiths Chip Thinly  Cut Original 175g,1,3,175,SMITHS,YOUNG SINGLES/COUPLES,Budget
77263,1/02/2019,77,75196,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,YOUNG SINGLES/COUPLES,Budget
77263,5/06/2019,77,75197,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,YOUNG SINGLES/COUPLES,Budget
77263,9/09/2018,77,75195,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Budget
77264,29/03/2019,77,75198,86,Cheetos Puffs 165g,1,2.8,165,CHEETOS,MIDAGE SINGLES/COUPLES,Premium
77265,8/07/2018,77,75199,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,170,SMITHS,OLDER FAMILIES,Budget
77266,2/12/2018,77,75200,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,YOUNG FAMILIES,Premium
77267,14/06/2019,77,75201,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Budget
77268,13/08/2018,77,75203,10,RRD SR Slow Rst     Pork Belly 150g,1,2.7,150,RRD,YOUNG SINGLES/COUPLES,Mainstream
77268,19/07/2018,77,75202,109,Pringles Barbeque   134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
77269,14/02/2019,77,75204,83,WW D/Style Chip     Sea Salt 200g,2,3.8,200,WOOLWORTHS,YOUNG SINGLES/COUPLES,Budget
77271,16/05/2019,77,75207,109,Pringles Barbeque   134g,1,3.7,134,PRINGLES,OLDER FAMILIES,Mainstream
77271,25/09/2018,77,75205,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,200,WOOLWORTHS,OLDER FAMILIES,Mainstream
77271,4/11/2018,77,75206,93,Doritos Corn Chip Southern Chicken 150g,1,3.9,150,DORITOS,OLDER FAMILIES,Mainstream
77272,9/05/2019,77,75208,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Premium
77273,14/12/2018,77,75209,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,YOUNG SINGLES/COUPLES,Mainstream
77274,6/09/2018,77,75210,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,OLDER SINGLES/COUPLES,Premium
77275,1/06/2019,77,75211,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,YOUNG FAMILIES,Premium
77276,20/08/2018,77,75212,22,Thins Chips         Originl saltd 175g,1,3.3,175,THINS,OLDER SINGLES/COUPLES,Premium
77277,19/07/2018,77,75213,83,WW D/Style Chip     Sea Salt 200g,2,3.8,200,WOOLWORTHS,YOUNG SINGLES/COUPLES,Premium
77280,3/12/2018,77,75215,86,Cheetos Puffs 165g,1,2.8,165,CHEETOS,RETIREES,Budget
77280,20/04/2019,77,75216,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,RETIREES,Budget
77280,20/11/2018,77,75214,73,Smiths Crinkle Cut  Salt & Vinegar 170g,1,2.9,170,SMITHS,RETIREES,Budget
77281,19/10/2018,77,75218,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,MIDAGE SINGLES/COUPLES,Premium
77281,7/12/2018,77,75219,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,MIDAGE SINGLES/COUPLES,Premium
77281,23/07/2018,77,75217,68,Pringles Chicken    Salt Crips 134g,1,3.7,134,PRINGLES,MIDAGE SINGLES/COUPLES,Premium
77284,18/11/2018,77,75220,29,French Fries Potato Chips 175g,2,6,175,FRENCH,RETIREES,Mainstream
77285,19/06/2019,77,75221,79,Smiths Chip Thinly  CutSalt/Vinegr175g,1,3,175,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
77286,17/06/2019,77,75223,82,Smith Crinkle Cut   Mac N Cheese 150g,1,2.6,150,SMITHS,NEW FAMILIES,Budget
77286,3/11/2018,77,75222,50,Tostitos Lightly    Salted 175g,1,4.4,175,TOSTITOS,NEW FAMILIES,Budget
77287,2/02/2019,77,75225,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4,150,RRD,YOUNG SINGLES/COUPLES,Mainstream
77287,13/05/2019,77,75226,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77287,4/09/2018,77,75224,36,Kettle Chilli 175g,1,5.4,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
77290,13/03/2019,77,75228,59,Old El Paso Salsa   Dip Tomato Med 300g,1,5.1,300,OLD,RETIREES,Premium
77290,17/11/2018,77,75227,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,175,NATURAL,RETIREES,Premium
77291,24/08/2018,77,75229,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Mainstream
77293,10/07/2018,77,75230,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,RETIREES,Mainstream
77294,11/10/2018,77,75231,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Mainstream
77294,19/02/2019,77,75232,5,Natural Chip        Compny SeaSalt175g,2,6,175,NATURAL,OLDER FAMILIES,Mainstream
77296,15/12/2018,77,75233,19,Smiths Crinkle Cut  Snag&Sauce 150g,1,2.6,150,SMITHS,YOUNG SINGLES/COUPLES,Budget
77297,26/08/2018,77,75234,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,150,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
77297,23/01/2019,77,75235,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77298,18/01/2019,77,75236,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,175,SMITHS,OLDER SINGLES/COUPLES,Mainstream
77300,5/04/2019,77,75239,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,110,COBS,OLDER SINGLES/COUPLES,Budget
77300,26/09/2018,77,75237,12,Natural Chip Co     Tmato Hrb&Spce 175g,1,3,175,NATURAL,OLDER SINGLES/COUPLES,Budget
77300,23/11/2018,77,75238,6,RRD Lime & Pepper   165g,2,6,165,RRD,OLDER SINGLES/COUPLES,Budget
77302,22/02/2019,77,75241,67,RRD Chilli&         Coconut 150g,1,2.7,150,RRD,YOUNG SINGLES/COUPLES,Mainstream
77302,12/07/2018,77,75240,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77304,10/05/2019,77,75242,13,Red Rock Deli Thai  Chilli&Lime 150g,1,2.7,150,RRD,YOUNG SINGLES/COUPLES,Budget
77305,9/08/2018,77,75243,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,165,RRD,RETIREES,Budget
77305,1/01/2019,77,75246,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,150,SMITHS,RETIREES,Budget
77305,14/09/2018,77,75244,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,RETIREES,Budget
77305,26/09/2018,77,75245,20,Doritos Cheese      Supreme 330g,1,5.7,330,DORITOS,RETIREES,Budget
77306,24/05/2019,77,75247,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,OLDER SINGLES/COUPLES,Mainstream
77306,27/05/2019,77,75248,111,Smiths Chip Thinly  Cut Original 175g,1,3,175,SMITHS,OLDER SINGLES/COUPLES,Mainstream
77308,20/12/2018,77,75250,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,YOUNG SINGLES/COUPLES,Mainstream
77308,19/01/2019,77,75251,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,150,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
77308,19/09/2018,77,75249,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6,175,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
77309,18/05/2019,77,75253,59,Old El Paso Salsa   Dip Tomato Med 300g,5,25.5,300,OLD,OLDER SINGLES/COUPLES,Premium
77309,30/08/2018,77,75252,82,Smith Crinkle Cut   Mac N Cheese 150g,1,2.6,150,SMITHS,OLDER SINGLES/COUPLES,Premium
77310,28/02/2019,77,75254,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,150,KETTLE,MIDAGE SINGLES/COUPLES,Budget
77312,22/11/2018,77,75255,91,CCs Tasty Cheese    175g,2,4.2,175,CCS,YOUNG SINGLES/COUPLES,Premium
77313,17/12/2018,77,75257,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Budget
77313,6/02/2019,77,75258,41,Doritos Salsa Mild  300g,1,2.6,300,DORITOS,OLDER SINGLES/COUPLES,Budget
77313,30/06/2019,77,75259,11,RRD Pc Sea Salt     165g,2,6,165,RRD,OLDER SINGLES/COUPLES,Budget
77313,23/09/2018,77,75256,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,WOOLWORTHS,OLDER SINGLES/COUPLES,Budget
77314,14/10/2018,77,75260,98,NCC Sour Cream &    Garden Chives 175g,1,3,175,NATURAL,RETIREES,Budget
77315,8/06/2019,77,75261,101,Doritos Salsa       Medium 300g,2,5.2,300,DORITOS,OLDER FAMILIES,Budget
77316,2/10/2018,77,75262,109,Pringles Barbeque   134g,2,7.4,134,PRINGLES,NEW FAMILIES,Mainstream
77320,10/05/2019,77,75263,36,Kettle Chilli 175g,2,10.8,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
77322,23/09/2018,77,75265,73,Smiths Crinkle Cut  Salt & Vinegar 170g,1,2.9,170,SMITHS,RETIREES,Mainstream
77322,25/07/2018,77,75264,27,WW Supreme Cheese   Corn Chips 200g,1,1.9,200,WOOLWORTHS,RETIREES,Mainstream
77323,4/12/2018,77,75266,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,INFUZIONS,RETIREES,Mainstream
77324,8/05/2019,77,75267,16,Smiths Crinkle Chips Salt & Vinegar 330g,1,5.7,330,SMITHS,YOUNG SINGLES/COUPLES,Budget
77327,1/04/2019,77,75268,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,GRNWVES,YOUNG SINGLES/COUPLES,Budget
77329,21/08/2018,77,75270,105,Woolworths Cheese   Rings 190g,1,1.8,190,WOOLWORTHS,YOUNG FAMILIES,Mainstream
77329,14/07/2018,77,75269,67,RRD Chilli&         Coconut 150g,2,5.4,150,RRD,YOUNG FAMILIES,Mainstream
77331,22/02/2019,77,75271,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,90,SUNBITES,YOUNG SINGLES/COUPLES,Budget
77332,29/06/2019,77,75273,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,150,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
77332,23/11/2018,77,75272,69,Smiths Chip Thinly  S/Cream&Onion 175g,1,3,175,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
77333,6/08/2018,77,75274,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,YOUNG FAMILIES,Budget
77333,14/11/2018,77,75275,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,YOUNG FAMILIES,Budget
77338,8/03/2019,77,75278,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,RETIREES,Budget
77338,14/04/2019,77,75279,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,150,SMITHS,RETIREES,Budget
77338,17/07/2018,77,75276,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,RETIREES,Budget
77338,4/09/2018,77,75277,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,RETIREES,Budget
77341,3/03/2019,77,75280,45,Smiths Thinly Cut   Roast Chicken 175g,1,3,175,SMITHS,OLDER FAMILIES,Budget
77341,6/03/2019,77,75281,94,Burger Rings 220g,1,2.3,220,BURGER,OLDER FAMILIES,Budget
77343,10/02/2019,77,75282,8,Smiths Crinkle Cut  Chips Original 170g,1,2.9,170,SMITHS,OLDER FAMILIES,Budget
77344,3/08/2018,77,75283,91,CCs Tasty Cheese    175g,1,2.1,175,CCS,OLDER SINGLES/COUPLES,Mainstream
77344,2/02/2019,77,75285,37,Smiths Thinly       Swt Chli&S/Cream175G,1,3,175,SMITHS,OLDER SINGLES/COUPLES,Mainstream
77344,15/06/2019,77,75286,73,Smiths Crinkle Cut  Salt & Vinegar 170g,1,2.9,170,SMITHS,OLDER SINGLES/COUPLES,Mainstream
77344,8/09/2018,77,75284,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Mainstream
77345,20/01/2019,77,75287,43,Smith Crinkle Cut   Bolognese 150g,1,2.6,150,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
77347,16/04/2019,77,75288,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,INFUZIONS,OLDER SINGLES/COUPLES,Premium
77348,29/10/2018,77,75289,78,Thins Chips Salt &  Vinegar 175g,1,3.3,175,THINS,RETIREES,Budget
77348,28/03/2019,77,75290,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,RETIREES,Budget
77350,1/03/2019,77,75291,62,Pringles Mystery    Flavour 134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
77350,30/03/2019,77,75292,88,Kettle Honey Soy    Chicken 175g,1,5.4,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
77351,2/04/2019,77,75293,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,YOUNG SINGLES/COUPLES,Budget
77353,12/01/2019,77,75294,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,OLDER FAMILIES,Budget
77353,23/01/2019,77,75295,92,WW Crinkle Cut      Chicken 175g,1,1.7,175,WOOLWORTHS,OLDER FAMILIES,Budget
77354,6/02/2019,77,75296,39,Smiths Crinkle Cut  Tomato Salsa 150g,1,2.6,150,SMITHS,YOUNG SINGLES/COUPLES,Budget
77357,19/05/2019,77,75297,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,4,15.2,110,COBS,RETIREES,Mainstream
77358,19/03/2019,77,75298,109,Pringles Barbeque   134g,1,3.7,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
77359,8/07/2018,77,75299,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,RETIREES,Premium
77359,21/03/2019,77,75300,110,WW Original Corn    Chips 200g,1,1.9,200,WOOLWORTHS,RETIREES,Premium
77359,11/04/2019,77,75301,100,Smiths Crinkle Cut  Chips Chs&Onion170g,1,2.9,170,SMITHS,RETIREES,Premium
77363,13/01/2019,77,75302,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,OLDER FAMILIES,Premium
77363,6/04/2019,77,75303,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Premium
77366,31/01/2019,77,75304,67,RRD Chilli&         Coconut 150g,2,5.4,150,RRD,NEW FAMILIES,Mainstream
77369,14/05/2019,77,75305,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,150,KETTLE,RETIREES,Mainstream
77370,22/04/2019,77,75306,91,CCs Tasty Cheese    175g,2,4.2,175,CCS,MIDAGE SINGLES/COUPLES,Premium
77371,5/10/2018,77,75307,36,Kettle Chilli 175g,1,5.4,175,KETTLE,YOUNG SINGLES/COUPLES,Premium
77371,20/04/2019,77,75308,54,CCs Original 175g,2,4.2,175,CCS,YOUNG SINGLES/COUPLES,Premium
77372,14/08/2018,77,75309,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,110,COBS,YOUNG FAMILIES,Budget
77373,6/06/2019,77,75311,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,YOUNG SINGLES/COUPLES,Premium
77373,9/09/2018,77,75310,107,Smiths Crinkle Cut  French OnionDip 150g,1,2.6,150,SMITHS,YOUNG SINGLES/COUPLES,Premium
77374,19/04/2019,77,75312,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,DORITOS,RETIREES,Mainstream
77374,27/05/2019,77,75313,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,170,SMITHS,RETIREES,Mainstream
77375,19/09/2018,77,75314,87,Infuzions BBQ Rib   Prawn Crackers 110g,1,3.8,110,INFUZIONS,OLDER FAMILIES,Budget
77376,19/02/2019,77,75315,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,MIDAGE SINGLES/COUPLES,Mainstream
77377,21/04/2019,77,75316,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,OLDER SINGLES/COUPLES,Premium
